"in.c-mysql.orders","us-east-1","5150","currency","76666155","KBC.datatype.nullable","0","keboola.ex-db-mysql","2018-10-23T15:03:58+0200"
"in.c-mysql.orders","us-east-1","5150","currency","76666156","KBC.datatype.basetype","STRING","keboola.ex-db-mysql","2018-10-23T15:03:58+0200"
"in.c-mysql.orders","us-east-1","5150","currency","76666157","KBC.datatype.length","65535","keboola.ex-db-mysql","2018-10-23T15:03:58+0200"
"in.c-mysql.orders","us-east-1","5150","currency","76666158","KBC.sourceName","currency","keboola.ex-db-mysql","2018-10-23T15:03:58+0200"
"in.c-mysql.orders","us-east-1","5150","currency","76666159","KBC.sanitizedName","currency","keboola.ex-db-mysql","2018-10-23T15:03:58+0200"
"in.c-mysql.orders","us-east-1","5150","currency","76666160","KBC.primaryKey","0","keboola.ex-db-mysql","2018-10-23T15:03:58+0200"
"in.c-mysql.orders","us-east-1","5150","currency","76666161","KBC.ordinalPosition","7","keboola.ex-db-mysql","2018-10-23T15:03:58+0200"
"in.c-mysql.orders","us-east-1","5150","current_state_id","76666146","KBC.datatype.type","int","keboola.ex-db-mysql","2018-10-23T15:03:58+0200"
"in.c-mysql.orders","us-east-1","5150","current_state_id","76666147","KBC.datatype.nullable","0","keboola.ex-db-mysql","2018-10-23T15:03:58+0200"
"in.c-mysql.orders","us-east-1","5150","current_state_id","76666148","KBC.datatype.basetype","INTEGER","keboola.ex-db-mysql","2018-10-23T15:03:58+0200"
"in.c-mysql.orders","us-east-1","5150","current_state_id","76666149","KBC.datatype.length","10","keboola.ex-db-mysql","2018-10-23T15:03:58+0200"
"in.c-mysql.orders","us-east-1","5150","current_state_id","76666150","KBC.sourceName","current_state_id","keboola.ex-db-mysql","2018-10-23T15:03:58+0200"
"in.c-mysql.orders","us-east-1","5150","current_state_id","76666151","KBC.sanitizedName","current_state_id","keboola.ex-db-mysql","2018-10-23T15:03:58+0200"
"in.c-mysql.orders","us-east-1","5150","current_state_id","76666152","KBC.primaryKey","0","keboola.ex-db-mysql","2018-10-23T15:03:58+0200"
"in.c-mysql.orders","us-east-1","5150","current_state_id","76666153","KBC.ordinalPosition","6","keboola.ex-db-mysql","2018-10-23T15:03:58+0200"
"in.c-mysql.orders","us-east-1","5150","date","76666130","KBC.datatype.type","text","keboola.ex-db-mysql","2018-10-23T15:03:58+0200"
"in.c-mysql.orders","us-east-1","5150","date","76666131","KBC.datatype.nullable","0","keboola.ex-db-mysql","2018-10-23T15:03:58+0200"
"in.c-mysql.orders","us-east-1","5150","date","76666132","KBC.datatype.basetype","STRING","keboola.ex-db-mysql","2018-10-23T15:03:58+0200"
"in.c-mysql.orders","us-east-1","5150","date","76666133","KBC.datatype.length","65535","keboola.ex-db-mysql","2018-10-23T15:03:58+0200"
"in.c-mysql.orders","us-east-1","5150","date","76666134","KBC.sourceName","date","keboola.ex-db-mysql","2018-10-23T15:03:58+0200"
"in.c-mysql.orders","us-east-1","5150","date","76666135","KBC.sanitizedName","date","keboola.ex-db-mysql","2018-10-23T15:03:58+0200"
"in.c-mysql.orders","us-east-1","5150","date","76666136","KBC.primaryKey","0","keboola.ex-db-mysql","2018-10-23T15:03:58+0200"
"in.c-mysql.orders","us-east-1","5150","date","76666137","KBC.ordinalPosition","4","keboola.ex-db-mysql","2018-10-23T15:03:58+0200"
"in.c-mysql.orders","us-east-1","5150","id","76665381","KBC.datatype.type","int","keboola.ex-db-mysql","2018-10-23T14:58:34+0200"
"in.c-mysql.orders","us-east-1","5150","id","76665382","KBC.datatype.nullable","0","keboola.ex-db-mysql","2018-10-23T14:58:34+0200"
"in.c-mysql.orders","us-east-1","5150","id","76665383","KBC.datatype.basetype","INTEGER","keboola.ex-db-mysql","2018-10-23T14:58:34+0200"
"in.c-mysql.orders","us-east-1","5150","id","76665384","KBC.datatype.length","10","keboola.ex-db-mysql","2018-10-23T14:58:34+0200"
"in.c-mysql.orders","us-east-1","5150","id","76665385","KBC.sourceName","id","keboola.ex-db-mysql","2018-10-23T14:58:34+0200"
"in.c-mysql.orders","us-east-1","5150","id","76665386","KBC.sanitizedName","id","keboola.ex-db-mysql","2018-10-23T14:58:34+0200"
"in.c-mysql.orders","us-east-1","5150","id","76665387","KBC.primaryKey","0","keboola.ex-db-mysql","2018-10-23T14:58:34+0200"
"in.c-mysql.orders","us-east-1","5150","id","76665388","KBC.ordinalPosition","1","keboola.ex-db-mysql","2018-10-23T14:58:34+0200"
"in.c-mysql.orders","us-east-1","5150","id_address_delivery","76665397","KBC.datatype.type","int","keboola.ex-db-mysql","2018-10-23T14:58:34+0200"
"in.c-mysql.orders","us-east-1","5150","id_address_delivery","76665398","KBC.datatype.nullable","0","keboola.ex-db-mysql","2018-10-23T14:58:34+0200"
"in.c-mysql.orders","us-east-1","5150","id_address_delivery","76665399","KBC.datatype.basetype","INTEGER","keboola.ex-db-mysql","2018-10-23T14:58:34+0200"
"in.c-mysql.orders","us-east-1","5150","id_address_delivery","76665400","KBC.datatype.length","10","keboola.ex-db-mysql","2018-10-23T14:58:34+0200"
"in.c-mysql.orders","us-east-1","5150","id_address_delivery","76665401","KBC.sourceName","id_address_delivery","keboola.ex-db-mysql","2018-10-23T14:58:34+0200"
"in.c-mysql.orders","us-east-1","5150","id_address_delivery","76665402","KBC.sanitizedName","id_address_delivery","keboola.ex-db-mysql","2018-10-23T14:58:34+0200"
"in.c-mysql.orders","us-east-1","5150","id_address_delivery","76665403","KBC.primaryKey","0","keboola.ex-db-mysql","2018-10-23T14:58:34+0200"
"in.c-mysql.orders","us-east-1","5150","id_address_delivery","76665404","KBC.ordinalPosition","3","keboola.ex-db-mysql","2018-10-23T14:58:34+0200"
"in.c-mysql.orders","us-east-1","5150","id_customer","76665389","KBC.datatype.type","int","keboola.ex-db-mysql","2018-10-23T14:58:34+0200"
"in.c-mysql.orders","us-east-1","5150","id_customer","76665390","KBC.datatype.nullable","0","keboola.ex-db-mysql","2018-10-23T14:58:34+0200"
"in.c-mysql.orders","us-east-1","5150","id_customer","76665391","KBC.datatype.basetype","INTEGER","keboola.ex-db-mysql","2018-10-23T14:58:34+0200"
"in.c-mysql.orders","us-east-1","5150","id_customer","76665392","KBC.datatype.length","10","keboola.ex-db-mysql","2018-10-23T14:58:34+0200"
"in.c-mysql.orders","us-east-1","5150","id_customer","76665393","KBC.sourceName","id_customer","keboola.ex-db-mysql","2018-10-23T14:58:34+0200"
"in.c-mysql.orders","us-east-1","5150","id_customer","76665394","KBC.sanitizedName","id_customer","keboola.ex-db-mysql","2018-10-23T14:58:34+0200"
"in.c-mysql.orders","us-east-1","5150","id_customer","76665395","KBC.primaryKey","0","keboola.ex-db-mysql","2018-10-23T14:58:34+0200"
"in.c-mysql.orders","us-east-1","5150","id_customer","76665396","KBC.ordinalPosition","2","keboola.ex-db-mysql","2018-10-23T14:58:34+0200"
"in.c-mysql.orders","us-east-1","5150","payment","76666138","KBC.datatype.type","text","keboola.ex-db-mysql","2018-10-23T15:03:58+0200"
"in.c-mysql.orders","us-east-1","5150","payment","76666139","KBC.datatype.nullable","0","keboola.ex-db-mysql","2018-10-23T15:03:58+0200"
"in.c-mysql.orders","us-east-1","5150","payment","76666140","KBC.datatype.basetype","STRING","keboola.ex-db-mysql","2018-10-23T15:03:58+0200"
"in.c-mysql.orders","us-east-1","5150","payment","76666141","KBC.datatype.length","65535","keboola.ex-db-mysql","2018-10-23T15:03:58+0200"
"in.c-mysql.orders","us-east-1","5150","payment","76666142","KBC.sourceName","payment","keboola.ex-db-mysql","2018-10-23T15:03:58+0200"
"in.c-mysql.orders","us-east-1","5150","payment","76666143","KBC.sanitizedName","payment","keboola.ex-db-mysql","2018-10-23T15:03:58+0200"
"in.c-mysql.orders","us-east-1","5150","payment","76666144","KBC.primaryKey","0","keboola.ex-db-mysql","2018-10-23T15:03:58+0200"
"in.c-mysql.orders","us-east-1","5150","payment","76666145","KBC.ordinalPosition","5","keboola.ex-db-mysql","2018-10-23T15:03:58+0200"
"in.c-mysql.orders","us-east-1","5150","total_discounts_tax_incl","76666170","KBC.datatype.type","decimal","keboola.ex-db-mysql","2018-10-23T15:03:58+0200"
"in.c-mysql.orders","us-east-1","5150","total_discounts_tax_incl","76666171","KBC.datatype.nullable","0","keboola.ex-db-mysql","2018-10-23T15:03:58+0200"
"in.c-mysql.orders","us-east-1","5150","total_discounts_tax_incl","76666172","KBC.datatype.basetype","NUMERIC","keboola.ex-db-mysql","2018-10-23T15:03:58+0200"
"in.c-mysql.orders","us-east-1","5150","total_discounts_tax_incl","76666173","KBC.datatype.length","12,2","keboola.ex-db-mysql","2018-10-23T15:03:58+0200"
"in.c-mysql.orders","us-east-1","5150","total_discounts_tax_incl","76666174","KBC.sourceName","total_discounts_tax_incl","keboola.ex-db-mysql","2018-10-23T15:03:58+0200"
"in.c-mysql.orders","us-east-1","5150","total_discounts_tax_incl","76666175","KBC.sanitizedName","total_discounts_tax_incl","keboola.ex-db-mysql","2018-10-23T15:03:58+0200"
"in.c-mysql.orders","us-east-1","5150","total_discounts_tax_incl","76666176","KBC.primaryKey","0","keboola.ex-db-mysql","2018-10-23T15:03:58+0200"
"in.c-mysql.orders","us-east-1","5150","total_discounts_tax_incl","76666177","KBC.ordinalPosition","9","keboola.ex-db-mysql","2018-10-23T15:03:58+0200"
"in.c-mysql.orders","us-east-1","5150","total_paid_tax_incl","76666162","KBC.datatype.type","decimal","keboola.ex-db-mysql","2018-10-23T15:03:58+0200"
"in.c-mysql.orders","us-east-1","5150","total_paid_tax_incl","76666163","KBC.datatype.nullable","0","keboola.ex-db-mysql","2018-10-23T15:03:58+0200"
"in.c-mysql.orders","us-east-1","5150","total_paid_tax_incl","76666164","KBC.datatype.basetype","NUMERIC","keboola.ex-db-mysql","2018-10-23T15:03:58+0200"
"in.c-mysql.orders","us-east-1","5150","total_paid_tax_incl","76666165","KBC.datatype.length","12,2","keboola.ex-db-mysql","2018-10-23T15:03:58+0200"
"in.c-mysql.orders","us-east-1","5150","total_paid_tax_incl","76666166","KBC.sourceName","total_paid_tax_incl","keboola.ex-db-mysql","2018-10-23T15:03:58+0200"
"in.c-mysql.orders","us-east-1","5150","total_paid_tax_incl","76666167","KBC.sanitizedName","total_paid_tax_incl","keboola.ex-db-mysql","2018-10-23T15:03:58+0200"
"in.c-mysql.orders","us-east-1","5150","total_paid_tax_incl","76666168","KBC.primaryKey","0","keboola.ex-db-mysql","2018-10-23T15:03:58+0200"
"in.c-mysql.orders","us-east-1","5150","total_paid_tax_incl","76666169","KBC.ordinalPosition","8","keboola.ex-db-mysql","2018-10-23T15:03:58+0200"
"in.c-mysql.orders","us-east-1","5150","total_shipping_tax_incl","76666178","KBC.datatype.type","decimal","keboola.ex-db-mysql","2018-10-23T15:03:58+0200"
"in.c-mysql.orders","us-east-1","5150","total_shipping_tax_incl","76666179","KBC.datatype.nullable","0","keboola.ex-db-mysql","2018-10-23T15:03:58+0200"
"in.c-mysql.orders","us-east-1","5150","total_shipping_tax_incl","76666180","KBC.datatype.basetype","NUMERIC","keboola.ex-db-mysql","2018-10-23T15:03:58+0200"
"in.c-mysql.orders","us-east-1","5150","total_shipping_tax_incl","76666181","KBC.datatype.length","12,2","keboola.ex-db-mysql","2018-10-23T15:03:58+0200"
"in.c-mysql.orders","us-east-1","5150","total_shipping_tax_incl","76666182","KBC.sourceName","total_shipping_tax_incl","keboola.ex-db-mysql","2018-10-23T15:03:58+0200"
"in.c-mysql.orders","us-east-1","5150","total_shipping_tax_incl","76666183","KBC.sanitizedName","total_shipping_tax_incl","keboola.ex-db-mysql","2018-10-23T15:03:58+0200"
"in.c-mysql.orders","us-east-1","5150","total_shipping_tax_incl","76666184","KBC.primaryKey","0","keboola.ex-db-mysql","2018-10-23T15:03:58+0200"
"in.c-mysql.orders","us-east-1","5150","total_shipping_tax_incl","76666185","KBC.ordinalPosition","10","keboola.ex-db-mysql","2018-10-23T15:03:58+0200"
"in.c-mysql.orders","us-east-1","5150","total_wrapping_tax_incl","76666186","KBC.datatype.type","decimal","keboola.ex-db-mysql","2018-10-23T15:03:58+0200"
"in.c-mysql.orders","us-east-1","5150","total_wrapping_tax_incl","76666187","KBC.datatype.nullable","0","keboola.ex-db-mysql","2018-10-23T15:03:58+0200"
"in.c-mysql.orders","us-east-1","5150","total_wrapping_tax_incl","76666188","KBC.datatype.basetype","NUMERIC","keboola.ex-db-mysql","2018-10-23T15:03:58+0200"
"in.c-mysql.orders","us-east-1","5150","total_wrapping_tax_incl","76666189","KBC.datatype.length","12,2","keboola.ex-db-mysql","2018-10-23T15:03:58+0200"
"in.c-mysql.orders","us-east-1","5150","total_wrapping_tax_incl","76666190","KBC.sourceName","total_wrapping_tax_incl","keboola.ex-db-mysql","2018-10-23T15:03:58+0200"
"in.c-mysql.orders","us-east-1","5150","total_wrapping_tax_incl","76666191","KBC.sanitizedName","total_wrapping_tax_incl","keboola.ex-db-mysql","2018-10-23T15:03:58+0200"
"in.c-mysql.orders","us-east-1","5150","total_wrapping_tax_incl","76666192","KBC.primaryKey","0","keboola.ex-db-mysql","2018-10-23T15:03:58+0200"
"in.c-mysql.orders","us-east-1","5150","total_wrapping_tax_incl","76666193","KBC.ordinalPosition","11","keboola.ex-db-mysql","2018-10-23T15:03:58+0200"
"out.c-f_scoring_vector_tt.gmail","us-east-1","5150","col1","413645398","KBC.datatype.type","TEXT","keboola.snowflake-transformation","2020-05-17T20:27:38+0200"
"out.c-f_scoring_vector_tt.gmail","us-east-1","5150","col1","413645399","KBC.datatype.nullable","1","keboola.snowflake-transformation","2020-05-17T20:27:38+0200"
"out.c-f_scoring_vector_tt.gmail","us-east-1","5150","col1","413645400","KBC.datatype.basetype","STRING","keboola.snowflake-transformation","2020-05-17T20:27:38+0200"
"out.c-f_scoring_vector_tt.gmail","us-east-1","5150","col1","413645401","KBC.datatype.length","16777216","keboola.snowflake-transformation","2020-05-17T20:27:38+0200"
"out.c-f_scoring_vector_tt.gmail","us-east-1","5150","col2","413645394","KBC.datatype.type","TEXT","keboola.snowflake-transformation","2020-05-17T20:27:38+0200"
"out.c-f_scoring_vector_tt.gmail","us-east-1","5150","col2","413645395","KBC.datatype.nullable","1","keboola.snowflake-transformation","2020-05-17T20:27:38+0200"
"out.c-f_scoring_vector_tt.gmail","us-east-1","5150","col2","413645396","KBC.datatype.basetype","STRING","keboola.snowflake-transformation","2020-05-17T20:27:38+0200"
"out.c-f_scoring_vector_tt.gmail","us-east-1","5150","col2","413645397","KBC.datatype.length","16777216","keboola.snowflake-transformation","2020-05-17T20:27:38+0200"
"out.c-f_scoring_vector_tt.gmail-2","us-east-1","5150","col1","413645357","KBC.datatype.type","TEXT","keboola.snowflake-transformation","2020-05-17T20:26:41+0200"
